academic_year,school_id,grade,gender,student_category,students_enrolled,cwsn_enrolled
2022,9242845645,4,female,st,29,3
2022,9185340960,4,female,other,21,5
2022,9554185821,3,male,obc,21,4
2022,9172896739,8,female,general,30,2
2022,9015867652,10,male,other,23,3
2022,9282482086,2,male,general,20,4
2022,9455493398,1,female,sc,27,5
2022,9425628629,6,female,sc,23,3
2022,9286429482,10,male,st,24,4
2022,9300797884,5,female,general,29,5
2022,9536522643,1,female,st,26,4
2022,9116590989,12,female,other,24,2
2022,9402223639,12,male,general,27,5
2022,9287864454,2,female,other,22,3
2022,9369623348,8,female,st,25,2
2022,9326977836,9,female,other,29,2
2022,9545559198,4,female,other,29,5
2022,9070081123,9,male,st,24,4
2022,9524188443,4,male,st,26,3
2022,9540813553,7,male,sc,30,2
2022,9504365781,4,female,st,23,4
2022,9480770722,8,female,general,22,4
2022,9254969597,5,female,general,22,3
2022,9226161405,4,male,general,29,5
2022,9096967455,9,male,general,21,4
2022,9248309094,3,male,st,29,4
2022,9072519625,5,male,obc,24,4
2022,9253997801,2,female,st,20,5
2022,9045976514,10,male,obc,20,5
2022,9574744616,1,female,st,25,4
2022,9427213209,7,female,general,24,5
2022,9022747880,12,male,obc,21,3
2022,9373136494,3,female,other,27,5
2022,9403270898,10,male,st,30,2
2022,9558302347,6,female,obc,25,2
2022,9237270943,8,male,obc,27,5
2022,9331233992,8,female,sc,30,4
2022,9275120990,11,male,sc,22,4
2022,9004363831,4,male,obc,26,3
2022,9264563380,7,female,st,29,5
2022,9175812738,8,male,obc,25,2
2022,9291383948,4,male,general,20,4
2022,9081297536,12,male,general,20,2
2022,9258925698,2,male,other,21,4
2022,9344572141,9,female,st,30,4
2022,9255790172,8,male,st,27,4
2022,9284876949,8,female,general,30,3
2022,9120763777,10,male,obc,20,5
2022,9364327404,4,female,general,24,2
2022,9046861099,8,male,sc,20,3
2022,9017698423,3,male,other,30,5
2022,9106335240,3,female,other,30,3
2022,9502702923,3,male,sc,27,4
2022,9551566095,7,male,other,28,4
2022,9178374670,4,female,st,20,5
2022,9131697432,5,female,other,23,2
2022,9043817158,11,female,sc,28,5
2022,9250984950,7,female,obc,20,5
2022,9140166660,5,female,obc,21,2
2022,9207222916,1,female,other,21,4
2022,9111986676,6,female,other,20,3
2022,9552311715,12,female,other,23,2
2022,9234745796,12,male,general,22,4
2022,9169968484,2,female,obc,24,5
2022,9459368479,8,female,obc,27,4
2022,9126915735,7,male,st,29,2
2022,9448217162,1,female,other,28,3
2022,9156258610,5,female,sc,23,2
2022,9243745429,7,female,st,29,4
2022,9316855893,3,female,sc,27,5
2022,9311259626,10,male,st,29,4
2022,9234742324,3,female,general,24,4
2022,9392677444,2,male,general,25,5
2022,9492182712,8,female,other,29,3
2022,9539023302,7,female,obc,30,5
2022,9147036039,9,female,other,27,4
2022,9138268465,6,male,sc,26,5
2022,9001748067,8,female,obc,20,4
2022,9057939499,12,male,obc,23,4
2022,9470985071,8,male,sc,29,4
2022,9412092955,7,male,other,26,5
2022,9474950126,6,female,general,30,4
2022,9493134058,3,female,sc,26,3
2022,9517657561,4,male,other,22,2
2022,9187449671,3,male,other,30,4
2022,9191294210,10,female,st,30,4
2022,9475261767,2,female,obc,20,4
2022,9576542400,5,female,general,30,3
2022,9271061163,8,female,other,29,3
2022,9566824505,5,female,st,28,3
2022,9231859259,1,male,sc,29,5
2022,9195007714,6,female,other,28,2
2022,9494603824,5,female,other,24,2
2022,9461672206,9,female,obc,30,5
2022,9147941059,4,male,general,29,3
2022,9251300753,10,female,obc,25,2
2022,9221237571,1,female,sc,22,2
2022,9308991756,4,male,sc,23,4
2022,9505284920,2,female,sc,29,2
2022,9024062111,1,female,other,22,5
2022,9306562018,2,male,st,25,2
2022,9074066969,4,male,obc,29,5
2022,9117598802,8,female,general,28,2
2022,9035745800,5,male,general,23,4
2022,9160547912,8,male,obc,22,5
2022,9159290364,11,female,general,25,2
2022,9559762834,10,male,st,30,4
2022,9051735542,12,female,sc,25,3
2022,9485389400,5,female,sc,23,4
2022,9098261097,12,female,obc,25,3
2022,9049560365,7,female,obc,23,2
2022,9082668962,12,male,obc,24,3
2022,9396309051,4,female,sc,22,5
2022,9058196989,4,male,other,26,3
2022,9074373719,1,male,st,25,2
2022,9539354357,9,male,general,30,5
2022,9549786901,12,male,sc,25,5
2022,9359729222,12,female,general,25,4
2022,9134358444,9,female,other,23,4
2022,9072775582,8,male,sc,23,5
2022,9462279424,12,male,st,24,5
2022,9289192704,5,female,st,21,2
2022,9304397927,8,male,other,24,4
2022,9492928474,3,female,obc,24,4
2022,9192439055,3,female,obc,20,4
2022,9009768160,10,female,other,21,5
2022,9561903164,4,male,sc,29,2
2022,9344363041,4,female,sc,20,3
2022,9329659115,7,female,other,23,2
2022,9388912637,4,male,sc,27,4
2022,9303507478,3,female,obc,24,3
2022,9143643314,12,female,sc,21,5
2022,9424378580,7,male,obc,25,4
2022,9239952853,4,female,st,24,2
2022,9048589828,3,female,general,21,4
2022,9288085632,4,male,other,23,4
2022,9381267175,9,female,st,20,4
2022,9231023538,6,female,other,30,5
2022,9571136488,9,male,sc,29,3
2022,9354502841,12,female,obc,22,5
2022,9225934393,6,female,st,26,3
2022,9146641519,6,male,st,24,4
2022,9536380819,10,male,st,23,2
2022,9393791251,1,female,obc,21,4
2022,9053767564,6,female,general,20,5
2022,9059153868,10,female,st,21,4
2022,9410731234,1,female,sc,21,5
2022,9154784369,4,female,sc,24,5
2022,9022680236,4,male,obc,27,4
2022,9221722391,8,male,st,24,4
2022,9013992936,5,male,general,23,3
2022,9389722412,8,male,st,28,4
2022,9074060551,6,female,general,25,3
2022,9156645706,6,male,sc,20,5
2022,9279730999,1,female,obc,27,3
2022,9156645429,11,male,other,30,4
2022,9128843979,7,male,sc,20,4
2022,9474050312,12,male,other,28,3
2022,9104406338,1,male,general,24,4
2022,9167829987,9,male,other,22,2
2022,9009911902,12,male,st,28,5
2022,9280614769,12,female,general,25,5
2022,9076031163,1,female,general,20,5
2022,9340977212,1,male,sc,23,2
2022,9556397197,6,female,sc,30,2
2022,9252996199,8,female,st,25,2
2022,9235541927,5,female,other,26,4
2022,9015738164,4,male,st,21,5
2022,9506584161,10,male,sc,30,5
2022,9085467365,8,male,obc,30,4
2022,9398477481,9,male,general,24,5
2022,9014930865,8,female,sc,28,4
2022,9093439021,4,male,general,29,4
2022,9426541057,2,female,sc,26,2
2022,9233890340,5,female,other,22,2
2022,9036243651,1,female,general,30,3
2022,9220207961,7,female,st,24,3
2022,9200996687,8,female,st,24,5
2022,9200044861,7,male,other,20,2
2022,9118736674,9,male,other,21,3
2022,9297722373,7,female,st,20,5
2022,9113461179,12,male,obc,22,3
2022,9336028189,6,male,st,27,3
2022,9525962103,7,female,sc,29,2
2022,9194463493,5,female,sc,26,3
2022,9348414237,11,male,st,28,5
2022,9134798032,8,female,obc,27,2
2022,9256256993,10,male,obc,21,5
2022,9411746926,10,male,other,26,5
2022,9485878152,7,female,sc,25,3
2022,9396186168,3,male,st,20,3
2022,9154760561,12,female,general,24,5
2022,9031079859,10,male,st,29,4
2022,9133480914,9,female,other,20,2
2022,9236061928,10,female,general,25,3
2022,9250008747,6,female,st,22,4
2022,9177865151,5,female,general,29,3
2022,9485231864,11,female,obc,21,2
2022,9504062099,2,female,general,26,5
2022,9498689113,8,male,obc,26,4
2022,9267617658,9,female,obc,29,2
2022,9547545764,4,female,general,21,4
2022,9155730224,7,female,sc,28,3
2022,9047658898,6,female,other,27,4
2022,9198857351,12,male,obc,20,5
2022,9454707513,8,female,st,25,3
2022,9366799366,11,male,other,29,3
2022,9486789857,10,female,st,26,3
2022,9453662275,7,male,sc,25,3
2022,9406444416,4,female,obc,27,3
2022,9151310958,1,female,general,20,2
2022,9156867192,12,female,general,25,3
2022,9568625315,11,female,general,24,2
2022,9094445489,8,male,other,21,5
2022,9398220474,6,male,sc,20,4
2022,9311089862,2,male,obc,30,2
2022,9464524782,9,female,st,27,3
2022,9539757413,8,female,obc,21,2
2022,9169358683,8,male,other,28,3
2022,9428207095,10,male,sc,24,3
2022,9429670693,4,female,general,23,5
2022,9517129738,8,male,general,21,5
2022,9286751612,3,male,other,26,2
2022,9035895675,7,female,obc,30,3
2022,9347631223,8,female,st,27,3
2022,9053838364,8,male,general,26,2
2022,9472173852,6,female,obc,24,3
2022,9004331762,4,male,other,21,4
2022,9535054427,4,female,general,26,2
2022,9376413253,2,male,st,25,3
2022,9424522323,2,male,general,30,4
2022,9485681299,8,male,sc,30,4
2022,9078275773,11,male,st,27,2
2022,9422795296,5,male,st,27,5
2022,9310222635,7,female,st,20,3
2022,9270520109,5,female,general,29,3
2022,9562137213,1,female,st,23,4
2022,9293345250,4,male,obc,24,2
2022,9007812573,4,male,general,29,2
2022,9440146230,6,female,sc,26,5
2022,9046138651,5,female,sc,26,5
2022,9471011895,7,male,general,26,5
2022,9258980045,12,female,general,25,3
2022,9408560244,9,male,other,26,2
2022,9222500936,3,male,general,21,3
2022,9509354608,6,female,sc,29,3
2022,9078874487,9,female,obc,20,4
2022,9202711299,6,male,other,23,3
2022,9482659680,11,male,other,24,2
2022,9136132478,6,female,obc,30,4
2022,9235403303,8,male,other,28,3
2022,9169943577,8,male,st,28,2
2022,9146161075,3,female,other,20,5
2022,9220853934,2,male,other,23,2
2022,9182944775,6,male,sc,24,4
2022,9571229892,9,female,other,22,2
2022,9066915592,10,male,st,23,4
2022,9162579470,9,female,other,29,4
2022,9052638501,4,male,obc,27,5
2022,9277587019,10,female,sc,23,2
2022,9285235762,9,male,general,29,3
2022,9517888845,2,female,obc,29,5
2022,9570310155,3,male,st,20,4
2022,9462145995,4,male,st,29,2
2022,9182643304,1,male,general,21,3
2022,9320473669,12,female,st,26,4
2022,9122659429,11,female,general,26,3
2022,9089559743,8,female,general,23,2
2022,9269154934,5,male,obc,30,2
2022,9078458984,3,female,other,26,3
2022,9017084013,5,female,obc,26,4
2022,9267611794,7,female,general,27,3
2022,9449891628,4,female,general,28,2
2022,9128549715,8,male,sc,25,4
2022,9093070901,5,female,obc,20,3
2022,9133003966,4,male,general,26,3
2022,9476726109,7,female,general,23,4
2022,9388936557,1,male,general,21,3
2022,9130906614,7,male,sc,29,5
2022,9290285607,9,male,other,23,4
2022,9462586573,3,male,other,25,3
2022,9549249636,7,female,sc,26,4
2022,9300007865,4,female,obc,29,3
2022,9544604837,3,male,st,30,4
2022,9065341061,4,male,obc,29,3
2022,9045094007,7,male,st,25,4
2022,9139064765,6,male,sc,28,2
2022,9354728784,12,male,sc,29,2
2022,9522649324,3,male,st,25,3
2022,9163011569,12,female,sc,28,4
2022,9562363348,12,male,other,30,3
2022,9214143043,3,male,other,27,3
2022,9533560867,11,male,sc,26,3
2022,9324250177,7,male,sc,20,3
2022,9563822415,1,male,other,20,5
2022,9262275951,8,female,other,23,3
2022,9330697723,10,female,st,24,5
2022,9539960195,7,male,sc,22,5
2022,9289838110,3,female,general,24,4
2022,9111026616,4,female,other,22,3
2022,9402006242,4,male,general,26,3
2022,9519773991,1,female,sc,22,5
2022,9234544998,6,female,general,29,2
2022,9557225575,1,female,sc,24,3
2022,9260936646,4,female,st,29,5
2022,9342124155,7,male,other,26,3
2022,9140790972,7,male,st,30,5
2022,9448041301,6,male,obc,21,3
2022,9444416722,9,female,sc,27,4
2022,9310070744,10,female,obc,24,5
2022,9142837405,5,male,sc,24,4
2022,9176679351,5,male,obc,27,2
2022,9216760570,10,male,st,26,5
2022,9203106186,5,male,st,29,5
2022,9154246691,11,female,st,30,3
2022,9102818399,11,female,obc,20,4
2022,9086479123,7,male,obc,30,3
2022,9461952002,4,male,st,20,2
2022,9507320332,2,male,sc,29,5
2022,9549485682,4,female,st,21,4
2022,9325818624,2,male,sc,20,5
2022,9152081026,11,male,general,25,3
2022,9549740138,7,female,obc,27,4
2022,9480576312,3,male,st,29,2
2022,9349783810,9,male,sc,21,4
2022,9130473994,10,male,other,30,4
2022,9250350416,6,female,sc,28,5
2022,9241759552,1,male,sc,28,2
2022,9140664408,3,female,other,25,3
2022,9313833510,10,female,other,29,2
2022,9116035043,9,female,obc,23,5
2022,9112804111,6,male,sc,20,5
2022,9434484228,7,female,general,26,3
2022,9390649186,10,male,obc,25,4
2022,9446745202,5,male,sc,25,3
2022,9428504960,11,female,st,23,3
2022,9019576313,8,female,obc,29,5
2022,9101373684,11,female,sc,29,4
2022,9572375487,10,male,obc,30,4
2022,9452450912,12,male,other,20,5
2022,9059643021,5,female,st,30,5
2022,9281672870,9,male,sc,29,2
2022,9476826657,11,female,other,27,5
2022,9101149017,7,female,general,25,5
2022,9560231989,6,female,st,24,2
2022,9036671859,9,male,general,21,5
2022,9143418852,4,female,st,21,4
2022,9138737699,11,male,st,30,2
2022,9196607060,2,male,obc,26,5
2022,9491777861,11,female,other,30,3
2022,9456597143,12,female,sc,30,3
2022,9165545753,11,male,st,22,4
2022,9144442389,6,female,st,26,2
2022,9225242747,5,male,other,22,2
2022,9193765554,1,female,other,24,3
2022,9005748811,2,female,other,28,2
2022,9422162241,3,female,obc,21,5
2022,9080667367,6,male,obc,26,2
2022,9087273994,5,female,general,25,4
2022,9535196762,5,male,other,29,3
2022,9146575971,5,female,other,30,3
2022,9550021625,11,female,other,30,3
2022,9420713293,6,male,other,25,3
2022,9249270203,7,female,other,25,4
2022,9001412739,9,female,sc,20,3
2022,9531733791,11,male,sc,24,3
2022,9219050327,2,male,other,27,3
2022,9129800543,8,male,st,21,3
2022,9390177200,11,female,st,28,5
2022,9189039333,4,female,other,24,3
2022,9055153244,5,female,sc,26,2
2022,9387154180,1,male,other,28,2
2022,9264394599,7,female,general,27,4
2022,9034993917,3,female,general,22,4
2022,9129648130,4,female,general,20,3
2022,9481128274,4,female,other,27,5
2022,9218330718,9,female,general,22,4
2022,9291986293,10,female,obc,22,4
2022,9102655876,12,female,general,22,4
2022,9294999640,7,female,st,25,5
2022,9239006761,4,male,obc,25,5
2022,9204587296,9,male,other,22,3
2022,9032222666,3,male,st,23,4
2022,9306308493,4,female,obc,29,3
2022,9145790652,2,female,other,28,5
2022,9371033622,4,male,st,29,5
2022,9382546122,11,female,sc,20,3
2022,9533392586,4,male,general,26,2
2022,9139014767,8,female,general,28,5
2022,9115916148,12,male,other,23,3
2022,9338387628,2,male,obc,26,3
2022,9074959371,7,male,sc,25,4
2022,9124577407,1,female,other,24,4
2022,9486113116,6,female,sc,28,2
2022,9156150510,12,male,other,26,3
2022,9066375486,9,male,sc,22,3
2022,9409045668,8,male,st,27,2
2022,9076334241,10,female,general,30,2
2022,9194847588,8,female,st,23,3
2022,9325288171,4,male,general,21,3
2022,9449955442,5,female,other,28,2
2022,9311522186,10,female,obc,24,2
2022,9141073241,4,female,other,21,2
2022,9104503718,1,male,st,29,5
2022,9099623759,12,female,sc,30,3
2022,9090902986,11,male,general,21,4
2022,9576484630,10,female,sc,24,2
2022,9169646199,11,female,other,27,3
2022,9096311947,9,female,sc,30,5
2022,9045263349,6,female,sc,22,4
2022,9407590099,10,female,other,27,4
2022,9088011383,11,male,sc,23,2
2022,9566406213,4,male,sc,25,4
2022,9395672971,10,male,obc,25,2
2022,9147355279,10,male,sc,29,4
2022,9337993431,9,male,other,21,2
2022,9051961117,11,female,sc,29,3
2022,9477631752,12,male,other,30,3
2022,9576542522,9,female,obc,20,4
2022,9258404013,12,female,other,21,4
2022,9186533894,6,male,st,26,4
2022,9338802488,11,male,obc,20,3
2022,9083781706,5,male,sc,23,5
2022,9495097297,6,male,other,24,5
2022,9377063133,3,male,st,25,5
2022,9041390277,1,male,obc,28,3
2022,9152657877,3,female,other,28,2
2022,9023751341,2,female,st,28,5
2022,9068567608,4,male,general,25,3
2022,9492940334,6,female,obc,22,4
2022,9085651575,1,female,sc,30,4
2022,9514312886,4,male,st,30,2
2022,9184263020,9,female,other,30,3
2022,9336277577,7,male,st,25,5
2022,9410723134,9,female,other,20,4
2022,9522713777,12,male,obc,23,2
2022,9481415577,7,male,general,22,5
2022,9158356274,10,male,st,25,4
2022,9134244021,1,female,st,30,4
2022,9214916808,9,female,sc,23,5
2022,9298468545,8,male,other,30,5
2022,9543786988,8,female,other,26,5
2022,9222392322,6,female,sc,26,2
2022,9177474898,9,male,general,29,2
2022,9464076025,11,male,general,22,3
2022,9143966898,11,male,general,24,3
2022,9442113215,11,female,general,27,5
2022,9021501626,7,female,sc,26,4
2022,9172928098,7,female,obc,30,2
2022,9294341870,9,female,st,30,2
2022,9236309042,12,female,st,26,4
2022,9344432633,4,female,obc,30,2
2022,9299788522,11,female,other,23,2
2022,9195944245,11,male,general,29,5
2022,9118833272,11,female,st,25,3
2022,9474599380,7,male,other,20,4
2022,9568088066,12,female,sc,28,2
2022,9301783821,2,male,obc,20,2
2022,9384020848,10,female,obc,23,5
2022,9564657528,5,female,other,20,5
2022,9325662378,12,male,other,30,5
2022,9057368982,10,female,st,21,4
2022,9220906956,8,female,general,29,5
2022,9411863001,10,male,st,21,3
2022,9539967890,5,male,st,25,3
2022,9445750843,9,female,general,21,5
2022,9499541789,4,male,general,20,5
2022,9328674561,11,female,obc,27,4
2022,9264244142,10,female,other,26,2
2022,9496573300,9,male,obc,29,2
2022,9231118090,4,male,sc,21,2
2022,9543302083,3,male,obc,22,5
2022,9459266123,4,female,sc,25,2
2022,9432193545,9,male,obc,20,3
2022,9141633412,12,female,other,29,5
2022,9392320058,10,female,st,21,2
2022,9048738369,2,male,other,26,2
2022,9480600873,6,male,general,24,2
2022,9547776318,10,female,obc,22,4
2022,9003509352,10,male,other,24,5
2022,9575663897,1,male,obc,25,4
2022,9296890096,11,male,st,28,2
2022,9358791993,8,male,other,26,3
2022,9355574704,1,male,general,20,3
2022,9551345368,5,female,obc,25,5
2022,9061161895,6,female,other,27,5
2022,9280425956,5,female,sc,20,5
2022,9070880705,8,male,other,23,3
2022,9527708478,10,male,other,30,2
2022,9174264862,10,male,st,21,3
2022,9109548066,4,male,st,26,3
2022,9577406923,3,male,sc,26,5
2022,9098362537,5,male,other,20,4
2022,9048704720,9,female,st,24,3
2022,9258640240,4,male,st,30,4
2022,9093897654,3,female,other,23,5
2022,9413812241,6,female,general,22,4
2022,9179009844,3,male,sc,25,5
2022,9069653835,6,male,obc,23,2
2022,9333223986,7,male,general,27,3
2022,9122440512,9,female,sc,21,5
2022,9472245128,4,female,general,23,3
2022,9158103334,2,male,obc,28,5
2022,9038746839,7,female,obc,26,3
2022,9458202984,2,male,other,25,4
2022,9306544837,5,male,sc,29,4
2022,9032447878,2,male,other,22,2
2022,9313871677,6,male,obc,28,5
2022,9417993762,5,female,general,22,4
2022,9535544390,2,female,sc,22,5
2022,9239929460,11,female,obc,30,4
2022,9185692834,11,female,sc,28,2
2022,9519182791,5,female,sc,30,4
2022,9280923581,11,female,obc,25,2
2022,9288005146,7,male,other,22,5
2022,9140521555,7,female,st,20,5
2022,9302675607,2,male,obc,23,3
2022,9110342908,10,male,st,30,5
2022,9578786230,6,female,sc,23,4
2022,9457207998,1,female,other,27,4
2022,9088553679,3,male,st,29,5
2022,9508974020,6,male,st,23,2
2022,9432176415,12,female,other,26,5
2022,9250965025,4,female,sc,21,4
2022,9197116895,1,male,general,21,3
2022,9232447438,6,male,obc,22,2
2022,9087197446,4,female,general,28,4
2022,9444599791,7,female,st,30,2
2022,9398593065,9,female,other,30,2
2022,9425033942,8,male,other,25,2
2022,9345750451,12,female,st,26,3
2022,9247971796,1,female,other,26,5
2022,9053864858,7,female,obc,20,2
2022,9117345957,1,male,other,30,3
2022,9083576796,5,female,sc,26,4
2022,9268740411,8,female,sc,22,5
2022,9535511506,11,female,general,22,4
2022,9539813915,9,male,general,24,5
2022,9502188878,3,male,general,28,5
2022,9402868107,2,female,st,22,4
2022,9422343482,6,male,other,29,5
2022,9570777781,3,male,general,23,2
2022,9357862224,9,male,other,27,4
2022,9456319539,7,male,general,20,5
2022,9228295516,12,female,obc,24,2
2022,9053628667,1,female,obc,30,2
2022,9085468291,6,male,other,28,4
2022,9112189079,9,male,obc,26,2
2022,9496474420,4,male,sc,23,3
2022,9537619984,6,male,general,24,4
2022,9393179501,2,male,other,26,3
2022,9080858167,5,female,obc,29,2
2022,9523562947,3,female,obc,29,5
2022,9000076157,3,male,other,29,2
2022,9121380468,9,male,obc,30,3
2022,9306208564,5,female,other,22,2
2022,9560269176,9,female,obc,23,5
2022,9472088268,9,female,obc,21,5
2022,9394403798,3,male,other,24,3
2022,9148900345,4,female,obc,28,2
2022,9264841292,6,female,other,29,2
2022,9191879443,10,female,obc,24,4
