academic_year,school_id,grade,gender,student_category,students_enrolled,cwsn_enrolment
2022-12-20,9176,7,Female,upper_primary,100,4
2022-12-20,9110,4,Female,upper_primary,95,5
2022-12-20,9332,9,Female,primary,28,2
2022-12-20,9328,6,Female,secondary,51,3
2022-12-20,9240,5,Male,secondary,68,3
2022-12-20,9513,11,Female,secondary,45,3
2022-12-20,9018,6,Female,senior_secondary,63,2
2022-12-20,9342,5,Female,upper_primary,67,3
2022-12-20,9308,2,Female,senior_secondary,38,2
2022-12-20,9258,3,Female,senior_secondary,77,2
2022-12-20,9284,12,Female,secondary,48,3
2022-12-20,9026,7,Male,primary,29,3
2022-12-20,9505,6,Male,senior_secondary,80,4
2022-12-20,9320,8,Female,primary,84,3
2022-12-20,9299,2,Female,upper_primary,66,5
2022-12-20,9146,6,Female,upper_primary,62,4
2022-12-20,9305,1,Male,primary,98,5
2022-12-20,9084,3,Female,upper_primary,75,3
2022-12-20,9541,4,Male,senior_secondary,35,2
2022-12-20,9144,1,Female,primary,86,4
2022-12-20,9473,9,Male,primary,24,4
2022-12-20,9243,5,Female,upper_primary,73,3
2022-12-20,9380,1,Male,secondary,24,5
2022-12-20,9339,4,Male,senior_secondary,23,2
2022-12-20,9216,5,Female,primary,71,3
2022-12-20,9339,1,Female,upper_primary,76,2
2022-12-20,9510,10,Female,senior_secondary,49,3
2022-12-20,9260,8,Male,senior_secondary,74,3
2022-12-20,9405,3,Female,secondary,82,2
2022-12-20,9158,2,Male,senior_secondary,36,5
2022-12-20,9094,7,Male,secondary,46,2
2022-12-20,9560,3,Female,primary,95,2
2022-12-20,9552,6,Male,secondary,27,3
2022-12-20,9518,5,Male,upper_primary,64,3
2022-12-20,9260,9,Male,secondary,90,2
2022-12-20,9024,4,Male,senior_secondary,32,3
2022-12-20,9157,10,Female,secondary,77,4
2022-12-20,9456,7,Male,secondary,90,3
2022-12-20,9117,10,Female,senior_secondary,33,5
2022-12-20,9464,8,Female,primary,98,4
2022-12-20,9172,10,Male,primary,69,5
2022-12-20,9261,11,Male,upper_primary,40,4
2022-12-20,9061,9,Male,upper_primary,27,4
2022-12-20,9469,7,Male,upper_primary,91,5
2022-12-20,9087,4,Male,upper_primary,54,3
2022-12-20,9318,12,Male,upper_primary,83,2
2022-12-20,9133,8,Female,primary,57,5
2022-12-20,9228,12,Female,upper_primary,41,4
2022-12-20,9407,11,Male,secondary,25,2
2022-12-20,9223,6,Male,upper_primary,54,2
2022-12-20,9498,6,Female,senior_secondary,32,5
2022-12-20,9475,12,Female,senior_secondary,50,4
2022-12-20,9259,12,Male,upper_primary,95,4
2022-12-20,9119,3,Male,secondary,83,2
2022-12-20,9480,1,Female,primary,63,4
2022-12-20,9322,4,Male,upper_primary,25,3
2022-12-20,9573,3,Male,primary,23,5
2022-12-20,9056,8,Female,upper_primary,65,4
2022-12-20,9312,3,Female,primary,81,5
2022-12-20,9435,11,Female,secondary,67,5
2022-12-20,9462,8,Female,senior_secondary,32,5
2022-12-20,9148,9,Male,upper_primary,67,2
2022-12-20,9559,9,Male,senior_secondary,50,3
2022-12-20,9324,6,Female,upper_primary,20,4
2022-12-20,9575,5,Male,senior_secondary,55,4
2022-12-20,9525,7,Female,primary,29,3
2022-12-20,9067,10,Female,primary,58,2
2022-12-20,9390,11,Male,secondary,85,4
2022-12-20,9125,9,Male,upper_primary,34,2
2022-12-20,9380,7,Female,upper_primary,64,3
2022-12-20,9478,1,Male,senior_secondary,49,5
2022-12-20,9157,11,Male,senior_secondary,94,2
2022-12-20,9342,4,Male,primary,26,3
2022-12-20,9560,3,Female,upper_primary,64,5
2022-12-20,9339,9,Female,senior_secondary,38,2
2022-12-20,9568,12,Male,upper_primary,28,3
2022-12-20,9149,5,Male,secondary,96,5
2022-12-20,9318,4,Female,upper_primary,45,2
2022-12-20,9109,7,Male,primary,43,4
2022-12-20,9067,12,Female,senior_secondary,73,4
2022-12-20,9490,2,Male,senior_secondary,86,4
2022-12-20,9266,12,Female,senior_secondary,92,5
2022-12-20,9129,7,Female,primary,61,5
2022-12-20,9423,5,Male,primary,98,4
2022-12-20,9042,8,Female,primary,60,4
2022-12-20,9555,4,Female,upper_primary,55,5
2022-12-20,9324,7,Female,secondary,36,4
2022-12-20,9305,3,Female,primary,59,5
2022-12-20,9042,6,Female,primary,34,3
2022-12-20,9382,1,Female,primary,93,4
2022-12-20,9354,12,Male,upper_primary,61,2
2022-12-20,9188,7,Male,primary,91,2
2022-12-20,9141,11,Female,senior_secondary,52,3
2022-12-20,9343,12,Male,secondary,43,4
2022-12-20,9141,10,Male,primary,57,5
2022-12-20,9394,5,Female,primary,78,5
2022-12-20,9374,11,Female,primary,31,5
2022-12-20,9485,2,Female,upper_primary,46,2
2022-12-20,9185,8,Male,primary,29,3
2022-12-20,9268,3,Female,upper_primary,64,2
2022-12-20,9465,12,Male,senior_secondary,78,5
2022-12-20,9198,5,Male,senior_secondary,80,4
2022-12-20,9045,1,Female,upper_primary,26,4
2022-12-20,9408,11,Female,upper_primary,38,3
2022-12-20,9208,2,Male,secondary,52,5
2022-12-20,9102,11,Male,primary,51,3
2022-12-20,9251,4,Male,secondary,53,4
2022-12-20,9352,7,Female,upper_primary,53,2
2022-12-20,9422,9,Male,primary,62,4
2022-12-20,9546,1,Male,primary,94,3
2022-12-20,9525,12,Male,senior_secondary,23,4
2022-12-20,9464,2,Male,senior_secondary,98,2
2022-12-20,9487,12,Male,primary,100,5
2022-12-20,9051,1,Female,upper_primary,33,4
2022-12-20,9537,9,Female,senior_secondary,29,5
2022-12-20,9372,5,Female,secondary,53,4
2022-12-20,9350,4,Female,primary,29,5
2022-12-20,9453,7,Female,primary,54,5
2022-12-20,9382,4,Female,upper_primary,42,3
2022-12-20,9485,4,Female,secondary,36,5
2022-12-20,9491,6,Female,senior_secondary,78,2
2022-12-20,9379,3,Male,senior_secondary,36,4
2022-12-20,9385,11,Male,secondary,78,4
2022-12-20,9220,10,Male,primary,20,4
2022-12-20,9244,6,Male,secondary,78,2
2022-12-20,9445,5,Female,secondary,27,4
2022-12-20,9537,10,Female,primary,21,5
2022-12-20,9504,6,Female,secondary,25,3
2022-12-20,9393,12,Female,primary,38,4
2022-12-20,9056,1,Female,senior_secondary,85,5
2022-12-20,9040,12,Female,upper_primary,60,4
2022-12-20,9491,8,Female,senior_secondary,45,5
2022-12-20,9489,1,Male,senior_secondary,71,5
2022-12-20,9036,6,Male,upper_primary,85,4
2022-12-20,9132,6,Male,primary,77,2
2022-12-20,9501,5,Female,primary,54,2
2022-12-20,9276,8,Female,primary,84,3
2022-12-20,9378,11,Male,secondary,51,4
2022-12-20,9214,1,Male,senior_secondary,70,5
2022-12-20,9283,6,Male,primary,28,2
2022-12-20,9499,8,Female,primary,21,5
2022-12-20,9251,12,Male,upper_primary,81,2
2022-12-20,9535,2,Male,secondary,78,5
2022-12-20,9124,5,Female,upper_primary,66,3
2022-12-20,9037,1,Female,primary,35,4
2022-12-20,9536,11,Male,upper_primary,49,3
2022-12-20,9354,7,Male,upper_primary,22,2
2022-12-20,9123,11,Male,upper_primary,25,5
2022-12-20,9207,2,Male,secondary,90,2
2022-12-20,9482,10,Male,primary,55,3
2022-12-20,9550,2,Male,primary,23,3
2022-12-20,9361,5,Female,upper_primary,53,3
2022-12-20,9428,9,Male,senior_secondary,82,3
2022-12-20,9150,1,Male,secondary,69,2
2022-12-20,9528,10,Female,upper_primary,26,5
2022-12-20,9478,4,Female,primary,86,3
2022-12-20,9176,3,Female,primary,26,4
2022-12-20,9256,12,Male,primary,100,3
2022-12-20,9497,4,Male,primary,42,5
2022-12-20,9056,3,Male,primary,30,5
2022-12-20,9505,4,Female,secondary,73,5
2022-12-20,9248,9,Female,upper_primary,51,3
2022-12-20,9172,1,Female,upper_primary,55,4
2022-12-20,9507,7,Female,primary,27,3
2022-12-20,9532,7,Male,senior_secondary,35,5
2022-12-20,9284,4,Female,upper_primary,50,3
2022-12-20,9078,3,Female,senior_secondary,62,4
2022-12-20,9490,11,Male,upper_primary,77,4
2022-12-20,9521,3,Female,secondary,49,3
2022-12-20,9119,10,Female,secondary,62,2
2022-12-20,9336,5,Male,upper_primary,32,3
2022-12-20,9332,12,Female,senior_secondary,83,4
2022-12-20,9106,4,Male,primary,71,3
2022-12-20,9377,3,Female,secondary,99,5
2022-12-20,9255,3,Female,senior_secondary,39,5
2022-12-20,9045,8,Female,primary,34,3
2022-12-20,9493,5,Female,primary,67,4
2022-12-20,9118,1,Female,secondary,50,5
2022-12-20,9541,6,Male,upper_primary,93,2
2022-12-20,9147,10,Male,secondary,99,3
2022-12-20,9470,9,Male,senior_secondary,75,3
2022-12-20,9163,3,Male,upper_primary,49,5
2022-12-20,9435,10,Female,senior_secondary,91,3
2022-12-20,9325,11,Male,senior_secondary,58,4
2022-12-20,9196,10,Female,secondary,62,3
2022-12-20,9253,5,Male,secondary,74,3
2022-12-20,9543,12,Male,primary,60,4
2022-12-20,9362,8,Female,primary,100,4
2022-12-20,9229,8,Female,senior_secondary,42,2
2022-12-20,9302,2,Female,primary,98,3
2022-12-20,9309,6,Male,primary,66,4
2022-12-20,9008,8,Female,upper_primary,70,2
2022-12-20,9441,7,Female,senior_secondary,69,5
2022-12-20,9070,7,Male,primary,22,3
2022-12-20,9298,11,Female,upper_primary,43,4
2022-12-20,9046,11,Male,primary,95,3
2022-12-20,9322,11,Female,upper_primary,71,2
2022-12-20,9371,9,Female,senior_secondary,44,2
2022-12-20,9562,11,Male,primary,50,5
2022-12-20,9345,3,Male,secondary,64,5
2022-12-20,9057,10,Female,senior_secondary,45,5
2022-12-20,9183,2,Female,upper_primary,31,3
2022-12-20,9304,7,Female,secondary,25,3
2022-12-20,9220,11,Male,senior_secondary,21,3
2022-12-20,9569,4,Male,upper_primary,37,3
2022-12-20,9029,9,Female,secondary,36,3
2022-12-20,9543,5,Male,upper_primary,50,4
2022-12-20,9318,10,Female,senior_secondary,87,4
2022-12-20,9124,3,Male,primary,64,5
2022-12-20,9338,1,Male,secondary,82,3
2022-12-20,9025,4,Male,secondary,96,3
2022-12-20,9024,10,Male,upper_primary,64,3
2022-12-20,9144,1,Male,upper_primary,53,5
2022-12-20,9361,9,Female,secondary,78,3
2022-12-20,9275,9,Female,senior_secondary,65,4
2022-12-20,9341,7,Male,primary,24,2
2022-12-20,9069,5,Male,senior_secondary,32,3
2022-12-20,9569,7,Female,upper_primary,27,5
2022-12-20,9425,10,Female,senior_secondary,59,5
2022-12-20,9026,2,Male,primary,100,2
2022-12-20,9022,10,Female,senior_secondary,52,2
2022-12-20,9340,4,Male,primary,23,4
2022-12-20,9427,5,Female,senior_secondary,90,2
2022-12-20,9356,4,Male,senior_secondary,94,5
2022-12-20,9206,6,Female,senior_secondary,77,5
2022-12-20,9448,5,Female,senior_secondary,95,5
2022-12-20,9257,11,Female,primary,25,5
2022-12-20,9480,3,Female,senior_secondary,52,2
2022-12-20,9463,1,Female,primary,94,4
2022-12-20,9050,6,Female,senior_secondary,25,5
2022-12-20,9456,5,Male,secondary,37,4
2022-12-20,9072,4,Male,primary,28,5
2022-12-20,9346,12,Female,senior_secondary,98,3
2022-12-20,9203,6,Female,upper_primary,46,5
2022-12-20,9438,10,Female,primary,89,3
2022-12-20,9492,3,Male,senior_secondary,44,5
2022-12-20,9501,4,Female,primary,70,4
2022-12-20,9183,6,Male,secondary,60,3
2022-12-20,9274,1,Female,secondary,79,5
2022-12-20,9397,3,Male,upper_primary,90,4
2022-12-20,9459,4,Female,primary,52,2
2022-12-20,9247,11,Male,upper_primary,36,2
2022-12-20,9072,2,Female,primary,87,2
2022-12-20,9169,9,Female,primary,60,2
2022-12-20,9366,12,Female,senior_secondary,48,4
2022-12-20,9224,1,Female,senior_secondary,62,2
2022-12-20,9173,7,Male,senior_secondary,34,2
2022-12-20,9006,12,Female,senior_secondary,65,5
2022-12-20,9520,1,Male,primary,30,3
2022-12-20,9336,8,Female,primary,59,4
2022-12-20,9466,2,Female,senior_secondary,43,3
2022-12-20,9423,7,Female,secondary,91,5
2022-12-20,9580,12,Female,primary,72,2
2022-12-20,9333,2,Female,senior_secondary,78,2
2022-12-20,9264,2,Male,upper_primary,51,5
2022-12-20,9045,8,Male,upper_primary,99,4
2022-12-20,9423,9,Female,upper_primary,96,5
2022-12-20,9146,4,Male,primary,49,2
2022-12-20,9547,1,Male,primary,86,4
2022-12-20,9330,1,Male,secondary,79,2
2022-12-20,9347,3,Female,primary,25,4
2022-12-20,9472,2,Male,upper_primary,72,4
2022-12-20,9540,8,Male,upper_primary,28,5
2022-12-20,9370,6,Female,secondary,89,5
2022-12-20,9549,2,Female,primary,43,3
2022-12-20,9109,8,Female,primary,82,3
2022-12-20,9541,12,Male,senior_secondary,56,2
2022-12-20,9561,7,Male,secondary,51,5
2022-12-20,9270,7,Female,secondary,79,3
2022-12-20,9282,4,Male,secondary,92,3
2022-12-20,9074,7,Female,secondary,40,5
2022-12-20,9052,8,Female,senior_secondary,100,4
2022-12-20,9268,6,Female,secondary,59,2
2022-12-20,9055,1,Female,secondary,35,4
2022-12-20,9262,3,Female,upper_primary,46,3
2022-12-20,9126,11,Female,secondary,58,4
2022-12-20,9082,9,Female,primary,59,4
2022-12-20,9463,5,Female,senior_secondary,25,5
2022-12-20,9445,12,Male,senior_secondary,68,5
2022-12-20,9097,11,Male,senior_secondary,71,4
2022-12-20,9501,5,Male,senior_secondary,24,2
2022-12-20,9198,5,Male,senior_secondary,36,2
2022-12-20,9450,5,Male,primary,65,3
2022-12-20,9315,3,Male,upper_primary,30,4
2022-12-20,9571,2,Female,upper_primary,34,4
2022-12-20,9577,5,Male,primary,27,2
2022-12-20,9280,4,Female,senior_secondary,73,5
2022-12-20,9020,11,Female,secondary,64,2
2022-12-20,9088,9,Male,secondary,63,4
2022-12-20,9079,1,Male,upper_primary,56,3
2022-12-20,9191,12,Female,secondary,76,4
2022-12-20,9196,1,Male,upper_primary,61,2
2022-12-20,9223,3,Male,secondary,50,3
2022-12-20,9512,7,Female,senior_secondary,61,3
2022-12-20,9327,8,Female,senior_secondary,29,3
2022-12-20,9434,8,Male,upper_primary,63,2
2022-12-20,9405,4,Male,secondary,68,2
2022-12-20,9087,3,Female,secondary,96,5
2022-12-20,9071,3,Male,upper_primary,78,2
2022-12-20,9401,5,Male,primary,55,2
2022-12-20,9269,5,Male,primary,40,4
2022-12-20,9173,7,Male,primary,38,2
2022-12-20,9198,7,Male,primary,29,3
2022-12-20,9102,11,Male,primary,26,3
2022-12-20,9088,4,Female,primary,89,2
2022-12-20,9474,10,Male,secondary,34,2
2022-12-20,9086,8,Male,senior_secondary,23,2
2022-12-20,9408,5,Female,primary,72,4
2022-12-20,9268,7,Male,upper_primary,24,2
2022-12-20,9182,2,Female,primary,50,3
2022-12-20,9326,9,Male,senior_secondary,41,2
2022-12-20,9343,2,Male,upper_primary,95,3
2022-12-20,9499,8,Female,primary,41,3
2022-12-20,9271,10,Female,primary,24,4
2022-12-20,9389,8,Male,upper_primary,40,5
2022-12-20,9089,11,Female,upper_primary,21,2
2022-12-20,9512,3,Female,primary,98,4
2022-12-20,9322,7,Male,senior_secondary,83,4
2022-12-20,9288,12,Male,secondary,32,3
2022-12-20,9159,2,Male,upper_primary,82,2
2022-12-20,9179,1,Male,upper_primary,89,4
2022-12-20,9561,7,Male,senior_secondary,51,2
2022-12-20,9456,8,Female,senior_secondary,43,2
2022-12-20,9082,9,Male,primary,94,5
2022-12-20,9290,7,Male,senior_secondary,62,4
2022-12-20,9489,10,Male,secondary,28,2
2022-12-20,9001,11,Female,secondary,74,4
2022-12-20,9259,1,Male,senior_secondary,97,3
2022-12-20,9492,3,Male,primary,50,5
2022-12-20,9097,10,Male,upper_primary,73,4
2022-12-20,9313,1,Female,senior_secondary,46,4
2022-12-20,9376,4,Female,primary,86,2
2022-12-20,9058,12,Male,secondary,20,3
2022-12-20,9185,9,Male,upper_primary,33,2
2022-12-20,9421,12,Female,secondary,60,2
2022-12-20,9490,7,Male,primary,66,4
2022-12-20,9267,11,Female,senior_secondary,100,4
2022-12-20,9369,8,Male,senior_secondary,37,5
2022-12-20,9475,3,Male,primary,39,5
2022-12-20,9042,3,Male,primary,22,3
2022-12-20,9542,4,Female,secondary,100,2
2022-12-20,9334,11,Female,upper_primary,76,5
2022-12-20,9450,8,Male,primary,99,3
2022-12-20,9207,12,Male,secondary,36,2
2022-12-20,9422,9,Male,primary,46,3
2022-12-20,9174,10,Female,senior_secondary,97,5
2022-12-20,9471,8,Male,senior_secondary,22,3
2022-12-20,9050,2,Male,primary,70,5
2022-12-20,9144,5,Female,senior_secondary,59,3
2022-12-20,9024,1,Male,senior_secondary,58,3
2022-12-20,9453,4,Female,upper_primary,20,2
2022-12-20,9254,9,Female,primary,71,2
2022-12-20,9041,3,Male,senior_secondary,84,3
2022-12-20,9529,5,Male,primary,48,5
2022-12-20,9165,1,Female,primary,63,5
2022-12-20,9393,12,Female,primary,33,5
2022-12-20,9482,11,Female,upper_primary,31,5
2022-12-20,9276,5,Male,primary,72,5
2022-12-20,9018,4,Male,upper_primary,57,3
2022-12-20,9144,6,Female,upper_primary,90,5
2022-12-20,9102,9,Male,upper_primary,56,3
2022-12-20,9306,2,Female,primary,23,4
2022-12-20,9386,9,Female,senior_secondary,87,5
2022-12-20,9408,3,Female,senior_secondary,52,2
2022-12-20,9332,9,Male,secondary,42,3
2022-12-20,9495,11,Male,upper_primary,76,4
2022-12-20,9028,2,Male,upper_primary,21,5
2022-12-20,9574,8,Male,senior_secondary,76,2
2022-12-20,9115,3,Male,senior_secondary,94,4
2022-12-20,9293,3,Female,primary,96,5
2022-12-20,9090,8,Male,upper_primary,28,5
2022-12-20,9438,12,Female,upper_primary,29,4
2022-12-20,9178,5,Male,upper_primary,83,2
2022-12-20,9310,1,Female,secondary,87,3
2022-12-20,9304,10,Male,upper_primary,82,3
2022-12-20,9131,10,Male,secondary,41,4
2022-12-20,9094,9,Female,senior_secondary,47,4
2022-12-20,9323,4,Female,senior_secondary,24,3
2022-12-20,9244,10,Female,primary,51,4
2022-12-20,9433,5,Male,senior_secondary,79,5
2022-12-20,9521,11,Female,senior_secondary,46,4
2022-12-20,9142,6,Female,secondary,85,4
2022-12-20,9539,4,Male,senior_secondary,94,4
2022-12-20,9190,8,Male,upper_primary,44,3
2022-12-20,9155,6,Female,secondary,98,2
2022-12-20,9103,6,Female,secondary,64,4
2022-12-20,9311,1,Female,senior_secondary,38,2
2022-12-20,9380,5,Male,primary,40,4
2022-12-20,9171,9,Male,upper_primary,53,4
2022-12-20,9085,4,Male,senior_secondary,81,5
2022-12-20,9089,7,Female,secondary,59,2
2022-12-20,9073,9,Female,secondary,43,4
2022-12-20,9205,12,Female,upper_primary,49,4
2022-12-20,9125,12,Male,senior_secondary,39,4
2022-12-20,9242,9,Male,secondary,99,2
2022-12-20,9561,11,Male,upper_primary,29,5
2022-12-20,9437,6,Female,primary,72,2
2022-12-20,9534,1,Female,senior_secondary,53,4
2022-12-20,9386,7,Male,secondary,55,4
2022-12-20,9262,3,Female,upper_primary,35,3
2022-12-20,9076,11,Male,primary,77,5
2022-12-20,9080,2,Male,secondary,78,3
2022-12-20,9027,8,Male,upper_primary,72,4
2022-12-20,9169,5,Female,secondary,44,4
2022-12-20,9129,12,Male,primary,30,4
2022-12-20,9212,7,Male,senior_secondary,74,2
2022-12-20,9088,5,Male,senior_secondary,29,3
2022-12-20,9202,9,Female,secondary,92,3
2022-12-20,9000,3,Male,senior_secondary,48,3
2022-12-20,9079,5,Female,senior_secondary,73,4
2022-12-20,9067,5,Male,secondary,57,3
2022-12-20,9218,10,Female,upper_primary,40,3
2022-12-20,9318,8,Female,secondary,35,5
2022-12-20,9525,9,Male,secondary,88,4
2022-12-20,9125,3,Female,primary,50,3
2022-12-20,9196,5,Female,senior_secondary,27,3
2022-12-20,9314,3,Female,upper_primary,66,5
2022-12-20,9391,5,Male,senior_secondary,76,2
2022-12-20,9312,5,Male,primary,29,2
2022-12-20,9367,9,Female,primary,82,2
2022-12-20,9135,12,Male,secondary,58,5
2022-12-20,9086,4,Female,senior_secondary,96,5
2022-12-20,9134,6,Female,primary,32,5
2022-12-20,9065,9,Male,upper_primary,63,2
2022-12-20,9213,6,Male,senior_secondary,97,4
2022-12-20,9030,8,Male,senior_secondary,90,2
2022-12-20,9330,2,Female,senior_secondary,68,2
2022-12-20,9195,2,Female,primary,31,3
2022-12-20,9138,1,Female,secondary,32,2
2022-12-20,9129,6,Female,secondary,37,4
2022-12-20,9115,10,Male,upper_primary,90,2
2022-12-20,9428,9,Female,secondary,75,3
2022-12-20,9217,1,Male,primary,71,5
2022-12-20,9296,2,Female,secondary,68,3
2022-12-20,9506,9,Male,upper_primary,55,2
2022-12-20,9189,2,Female,upper_primary,31,3
2022-12-20,9518,5,Female,primary,89,2
2022-12-20,9044,12,Male,senior_secondary,50,5
2022-12-20,9314,10,Male,primary,69,3
2022-12-20,9480,4,Male,secondary,81,5
2022-12-20,9391,11,Female,senior_secondary,41,3
2022-12-20,9335,5,Male,upper_primary,61,3
2022-12-20,9578,9,Male,primary,69,4
2022-12-20,9573,7,Female,senior_secondary,39,5
2022-12-20,9530,7,Male,primary,22,5
2022-12-20,9569,6,Male,senior_secondary,52,4
2022-12-20,9578,6,Female,senior_secondary,83,5
2022-12-20,9406,7,Female,senior_secondary,98,3
2022-12-20,9520,5,Female,senior_secondary,28,3
2022-12-20,9386,1,Female,secondary,88,3
2022-12-20,9077,11,Female,secondary,64,3
2022-12-20,9371,2,Male,upper_primary,35,3
2022-12-20,9063,6,Male,senior_secondary,84,5
2022-12-20,9236,6,Female,primary,80,2
2022-12-20,9388,11,Female,primary,54,3
2022-12-20,9175,2,Male,upper_primary,58,5
2022-12-20,9297,11,Female,primary,74,3
2022-12-20,9513,11,Male,upper_primary,29,3
2022-12-20,9448,4,Female,senior_secondary,65,5
2022-12-20,9212,12,Male,primary,58,5
2022-12-20,9151,8,Female,secondary,43,5
2022-12-20,9456,3,Female,secondary,74,3
2022-12-20,9211,3,Male,primary,33,5
2022-12-20,9410,7,Male,senior_secondary,99,3
2022-12-20,9222,3,Male,secondary,40,3
2022-12-20,9480,6,Female,secondary,45,4
2022-12-20,9366,10,Female,secondary,79,4
2022-12-20,9098,7,Female,secondary,45,5
2022-12-20,9010,1,Male,upper_primary,76,4
2022-12-20,9343,9,Male,secondary,33,2
2022-12-20,9246,6,Male,secondary,70,3
2022-12-20,9419,7,Male,secondary,82,3
2022-12-20,9284,5,Male,secondary,61,4
2022-12-20,9527,5,Male,senior_secondary,69,3
2022-12-20,9393,11,Male,primary,48,3
2022-12-20,9272,12,Female,secondary,72,4
2022-12-20,9049,12,Male,primary,74,2
2022-12-20,9467,10,Male,upper_primary,24,4
2022-12-20,9289,7,Male,upper_primary,26,3
2022-12-20,9048,2,Female,secondary,56,2
2022-12-20,9036,9,Female,senior_secondary,39,2
2022-12-20,9313,7,Female,primary,52,4
2022-12-20,9578,6,Female,primary,92,4
2022-12-20,9095,11,Female,upper_primary,44,3
2022-12-20,9551,7,Male,primary,25,4
2022-12-20,9212,10,Male,primary,58,2
2022-12-20,9570,4,Male,upper_primary,35,2
2022-12-20,9479,9,Male,upper_primary,82,3
2022-12-20,9575,11,Male,senior_secondary,100,3
2022-12-20,9464,4,Female,upper_primary,52,4
2022-12-20,9424,7,Male,primary,67,3
2022-12-20,9112,5,Male,primary,97,5
2022-12-20,9248,4,Female,upper_primary,45,5
2022-12-20,9432,1,Male,primary,47,4
2022-12-20,9078,9,Male,upper_primary,76,2
2022-12-20,9098,8,Female,senior_secondary,64,3
2022-12-20,9562,8,Female,upper_primary,61,4
2022-12-20,9308,7,Male,upper_primary,58,5
2022-12-20,9052,6,Female,senior_secondary,99,3
2022-12-20,9239,4,Female,upper_primary,34,3
2022-12-20,9434,1,Female,secondary,57,2
2022-12-20,9446,8,Female,secondary,61,2
